HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.image_url_0,Input.threadNum,Input.annotation,Input.accepted,Answer.annotatedResult_0.boundingBoxes,Answer.annotatedResult.inputImageProperties.height,Answer.annotatedResult.inputImageProperties.width,Approve,Reject
3RHLQY6EEXFQME2JMXQXFL98MZYD4W,3GUTVN2B1LSBQEZ7QS99QQAWCHJYUD,Draw bounding boxes around the requested items on the street camera images,"Draw bounding boxes around the object of following classes: 'Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Bicycle', 'Tractor', 'Pedestrian'","bounding box, camera",$0.01,Mon May 25 11:19:50 PDT 2020,1,BatchId:4052431;OriginalHitTemplateId:928390838;,3600,604800,Mon Jun 01 11:19:50 PDT 2020,,,32Q90QCQ1XWIE62FTNTYH4CBYVVKED,A2DJUEEP4RUC0J,Submitted,Mon May 25 12:09:57 PDT 2020,Mon May 25 12:10:07 PDT 2020,Mon Jun 01 12:10:07 PDT 2020,,,,10,0% (0/0),0% (0/0),0% (0/0),https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150200_r2_w1_2020-03-16_07-54-08.jpg,2,,False,"[{""height"":94,""label"":""Van"",""left"":377,""top"":364,""width"":89}]",576,720,x,
3YLPJ8OXYCO4KK70DXR99SC02HA4XP,3GUTVN2B1LSBQEZ7QS99QQAWCHJYUD,Draw bounding boxes around the requested items on the street camera images,"Draw bounding boxes around the object of following classes: 'Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Bicycle', 'Tractor', 'Pedestrian'","bounding box, camera",$0.01,Mon May 25 11:19:47 PDT 2020,1,BatchId:4052431;OriginalHitTemplateId:928390838;,3600,604800,Mon Jun 01 11:19:47 PDT 2020,,,32N49TQG3LTT44FFCM5JNUX1TEWVA7,A3JREL8PPNS8L2,Submitted,Mon May 25 11:32:32 PDT 2020,Mon May 25 11:32:50 PDT 2020,Mon Jun 01 11:32:50 PDT 2020,,,,18,0% (0/0),0% (0/0),0% (0/0),https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150301_r3_w0_2020-03-07_07-58-01.jpg,2,,False,"[{""height"":9,""label"":""Car"",""left"":437,""top"":70,""width"":11}]",576,704,x,
3D4BBDG70L7VZQD1MNQ3LAZKNZQ3C1,3GUTVN2B1LSBQEZ7QS99QQAWCHJYUD,Draw bounding boxes around the requested items on the street camera images,"Draw bounding boxes around the object of following classes: 'Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Bicycle', 'Tractor', 'Pedestrian'","bounding box, camera",$0.01,Mon May 25 11:19:54 PDT 2020,1,BatchId:4052431;OriginalHitTemplateId:928390838;,3600,604800,Mon Jun 01 11:19:54 PDT 2020,,,3CFJTT4SXY16ZWXH6CUGYE5HK4Z7I0,A1YZRW3T6NBEFK,Submitted,Mon May 25 11:53:55 PDT 2020,Mon May 25 11:54:06 PDT 2020,Mon Jun 01 11:54:06 PDT 2020,,,,11,0% (0/0),0% (0/0),0% (0/0),https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150309_r0_w0_2020-03-20_07-58-14.jpg,2,,False,[],576,704,x,
3JAOYN9IIPD7MQHITUF2S7VQHMD333,3GUTVN2B1LSBQEZ7QS99QQAWCHJYUD,Draw bounding boxes around the requested items on the street camera images,"Draw bounding boxes around the object of following classes: 'Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Bicycle', 'Tractor', 'Pedestrian'","bounding box, camera",$0.01,Mon May 25 11:19:50 PDT 2020,1,BatchId:4052431;OriginalHitTemplateId:928390838;,3600,604800,Mon Jun 01 11:19:50 PDT 2020,,,37FMASSAYH2T1807JT6W3GRD3UPIBW,A2G4SX2VMF4YLJ,Submitted,Mon May 25 11:49:41 PDT 2020,Mon May 25 11:50:08 PDT 2020,Mon Jun 01 11:50:08 PDT 2020,,,,27,77% (33/43),76% (31/41),73% (27/37),https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150200_r2_w1_2020-03-18_19-54-08.jpg,2,,False,[],576,720,,Incorrect classification of Image #1. Task rejected due to one of the following reasons: 1. Not all objects on the image are selected with bounding boxes (including parked and small vehicles). 2. Bounding box is not tight around the object. For more annotation details please reference Task Instruction.
302OLP89E3IVJBCMV25D8IDQT9IAC4,3GUTVN2B1LSBQEZ7QS99QQAWCHJYUD,Draw bounding boxes around the requested items on the street camera images,"Draw bounding boxes around the object of following classes: 'Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Bicycle', 'Tractor', 'Pedestrian'","bounding box, camera",$0.01,Mon May 25 11:19:50 PDT 2020,1,BatchId:4052431;OriginalHitTemplateId:928390838;,3600,604800,Mon Jun 01 11:19:50 PDT 2020,,,3D8YOU6S9JVS4NECHJE2B3TWJO36U9,A1HY6AZ6EWI5XN,Submitted,Mon May 25 11:56:46 PDT 2020,Mon May 25 11:57:12 PDT 2020,Mon Jun 01 11:57:12 PDT 2020,,,,26,0% (0/0),0% (0/0),0% (0/0),https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150200_r2_w1_2020-04-02_19-54-08.jpg,2,,False,"[{""height"":54,""label"":""Car"",""left"":272,""top"":294,""width"":56}]",576,720,x,
32PT7WK7EQQ54IJFMJLE5GH28Z23D1,3GUTVN2B1LSBQEZ7QS99QQAWCHJYUD,Draw bounding boxes around the requested items on the street camera images,"Draw bounding boxes around the object of following classes: 'Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Bicycle', 'Tractor', 'Pedestrian'","bounding box, camera",$0.01,Mon May 25 11:19:54 PDT 2020,1,BatchId:4052431;OriginalHitTemplateId:928390838;,3600,604800,Mon Jun 01 11:19:54 PDT 2020,,,3ZQIG0FLQJRQBHIIDR1B5JUSLX5WVP,A2O4TQTT57L48Q,Submitted,Mon May 25 11:58:24 PDT 2020,Mon May 25 11:58:37 PDT 2020,Mon Jun 01 11:58:37 PDT 2020,,,,13,0% (0/0),0% (0/0),0% (0/0),https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150309_r0_w0_2020-03-20_13-58-14.jpg,2,,False,[],576,704,x,
39RRBHZ0BYCSJSQUYBGHF3SON14VZO,3GUTVN2B1LSBQEZ7QS99QQAWCHJYUD,Draw bounding boxes around the requested items on the street camera images,"Draw bounding boxes around the object of following classes: 'Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Bicycle', 'Tractor', 'Pedestrian'","bounding box, camera",$0.01,Mon May 25 11:19:50 PDT 2020,1,BatchId:4052431;OriginalHitTemplateId:928390838;,3600,604800,Mon Jun 01 11:19:50 PDT 2020,,,39N5ACM9HJY2U18EY4IKL7XZ18K9PS,A3GADL9NKRV8PU,Submitted,Mon May 25 12:02:53 PDT 2020,Mon May 25 12:03:12 PDT 2020,Mon Jun 01 12:03:12 PDT 2020,,,,19,0% (0/0),0% (0/0),0% (0/0),https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150200_r2_w1_2020-04-03_01-54-08.jpg,2,,False,[],576,720,x,
37S0QRNUGFRFOKTUHS5UA5BCDUX88S,3GUTVN2B1LSBQEZ7QS99QQAWCHJYUD,Draw bounding boxes around the requested items on the street camera images,"Draw bounding boxes around the object of following classes: 'Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Bicycle', 'Tractor', 'Pedestrian'","bounding box, camera",$0.01,Mon May 25 11:19:54 PDT 2020,1,BatchId:4052431;OriginalHitTemplateId:928390838;,3600,604800,Mon Jun 01 11:19:54 PDT 2020,,,33NF62TLXODQPMO77O4PEKP333MJKS,A2519LCLPN7Y6I,Submitted,Mon May 25 11:44:00 PDT 2020,Mon May 25 11:47:29 PDT 2020,Mon Jun 01 11:47:29 PDT 2020,,,,209,0% (0/0),0% (0/0),0% (0/0),https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150309_r0_w0_2020-03-20_19-58-14.jpg,2,,False,[],576,704,x,
3HA5ODM5LE3VIG4G3JM9JAVL0M4VSJ,3GUTVN2B1LSBQEZ7QS99QQAWCHJYUD,Draw bounding boxes around the requested items on the street camera images,"Draw bounding boxes around the object of following classes: 'Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Bicycle', 'Tractor', 'Pedestrian'","bounding box, camera",$0.01,Mon May 25 11:19:47 PDT 2020,1,BatchId:4052431;OriginalHitTemplateId:928390838;,3600,604800,Mon Jun 01 11:19:47 PDT 2020,,,33NF62TLXODQPMO77O4PEKP333QKJX,A3GADL9NKRV8PU,Submitted,Mon May 25 12:03:43 PDT 2020,Mon May 25 12:04:04 PDT 2020,Mon Jun 01 12:04:04 PDT 2020,,,,21,0% (0/0),0% (0/0),0% (0/0),https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150301_r3_w0_2020-03-18_01-58-01.jpg,2,,False,[],576,704,x,
3UUIU9GZD9GFZM2GMS9MPHX8PHGT5Z,3GUTVN2B1LSBQEZ7QS99QQAWCHJYUD,Draw bounding boxes around the requested items on the street camera images,"Draw bounding boxes around the object of following classes: 'Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Bicycle', 'Tractor', 'Pedestrian'","bounding box, camera",$0.01,Mon May 25 11:19:50 PDT 2020,1,BatchId:4052431;OriginalHitTemplateId:928390838;,3600,604800,Mon Jun 01 11:19:50 PDT 2020,,,3HWRJOOETADG2PFNYW208Q3LFP2ESI,AP9QHU7EJQEPR,Submitted,Mon May 25 11:39:13 PDT 2020,Mon May 25 11:40:21 PDT 2020,Mon Jun 01 11:40:21 PDT 2020,,,,68,0% (0/0),0% (0/0),0% (0/0),https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150200_r2_w1_2020-05-02_19-58-26.jpg,2,,False,[],576,720,x,
3D5G8J4N6EFWXGHVSJRZTFR725IVT8,3GUTVN2B1LSBQEZ7QS99QQAWCHJYUD,Draw bounding boxes around the requested items on the street camera images,"Draw bounding boxes around the object of following classes: 'Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Bicycle', 'Tractor', 'Pedestrian'","bounding box, camera",$0.01,Mon May 25 11:19:49 PDT 2020,1,BatchId:4052431;OriginalHitTemplateId:928390838;,3600,604800,Mon Jun 01 11:19:49 PDT 2020,,,3EG49X351ZNKLR87MOPPVAS0D6J6X0,A3DYMH4JB39T46,Submitted,Mon May 25 11:53:20 PDT 2020,Mon May 25 11:55:12 PDT 2020,Mon Jun 01 11:55:12 PDT 2020,,,,112,0% (0/0),0% (0/0),0% (0/0),https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150301_r3_w0_2020-03-19_01-58-01.jpg,2,,False,"[{""height"":11,""label"":""Car"",""left"":462,""top"":72,""width"":14}]",576,704,x,
3VGET1QS04AME7KT5QTUALI3KHU7WJ,3GUTVN2B1LSBQEZ7QS99QQAWCHJYUD,Draw bounding boxes around the requested items on the street camera images,"Draw bounding boxes around the object of following classes: 'Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Bicycle', 'Tractor', 'Pedestrian'","bounding box, camera",$0.01,Mon May 25 11:19:50 PDT 2020,1,BatchId:4052431;OriginalHitTemplateId:928390838;,3600,604800,Mon Jun 01 11:19:50 PDT 2020,,,39L1G8WVWV2DY70WWT6KTYCFY0313Y,AUYKC1NB9YIRG,Submitted,Mon May 25 11:55:58 PDT 2020,Mon May 25 11:56:12 PDT 2020,Mon Jun 01 11:56:12 PDT 2020,,,,14,0% (0/0),0% (0/0),0% (0/0),https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150200_r2_w2_2020-04-12_07-54-08.jpg,2,,False,"[{""height"":78,""label"":""Van"",""left"":280,""top"":285,""width"":74}]",576,720,x,
3MNJFORX9FF5GHKFR84X8DI7Y895F4,3GUTVN2B1LSBQEZ7QS99QQAWCHJYUD,Draw bounding boxes around the requested items on the street camera images,"Draw bounding boxes around the object of following classes: 'Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Bicycle', 'Tractor', 'Pedestrian'","bounding box, camera",$0.01,Mon May 25 11:19:54 PDT 2020,1,BatchId:4052431;OriginalHitTemplateId:928390838;,3600,604800,Mon Jun 01 11:19:54 PDT 2020,,,3OHYZ19UGHGYEK6IBAJ5S23TXL6AOR,A1YZRW3T6NBEFK,Submitted,Mon May 25 12:00:35 PDT 2020,Mon May 25 12:00:44 PDT 2020,Mon Jun 01 12:00:44 PDT 2020,,,,9,0% (0/0),0% (0/0),0% (0/0),https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150309_r0_w0_2020-03-21_01-58-14.jpg,2,,False,[],576,704,x,
329E6HTMT0DDIOPPE0719TCSS8Z3KE,3GUTVN2B1LSBQEZ7QS99QQAWCHJYUD,Draw bounding boxes around the requested items on the street camera images,"Draw bounding boxes around the object of following classes: 'Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Bicycle', 'Tractor', 'Pedestrian'","bounding box, camera",$0.01,Mon May 25 11:19:58 PDT 2020,1,BatchId:4052431;OriginalHitTemplateId:928390838;,3600,604800,Mon Jun 01 11:19:58 PDT 2020,,,3SNVL38CI933H8I1XWN3RGC8DJFKCH,A3GADL9NKRV8PU,Submitted,Mon May 25 11:53:16 PDT 2020,Mon May 25 11:54:11 PDT 2020,Mon Jun 01 11:54:11 PDT 2020,,,,55,0% (0/0),0% (0/0),0% (0/0),https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150302_r0_w0_2020-04-27_07-55-45.jpg,2,,False,"[{""height"":9,""label"":""Truck"",""left"":110,""top"":36,""width"":9}]",576,704,x,
35F6NGNVNCUUMQGZALOJN1B4GNBT7E,3GUTVN2B1LSBQEZ7QS99QQAWCHJYUD,Draw bounding boxes around the requested items on the street camera images,"Draw bounding boxes around the object of following classes: 'Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Bicycle', 'Tractor', 'Pedestrian'","bounding box, camera",$0.01,Mon May 25 11:19:50 PDT 2020,1,BatchId:4052431;OriginalHitTemplateId:928390838;,3600,604800,Mon Jun 01 11:19:50 PDT 2020,,,3GA6AFUKOTZO2ILAYI95LLSMFPXH3B,A1M2NBFB7EX8I0,Submitted,Mon May 25 11:48:34 PDT 2020,Mon May 25 11:48:53 PDT 2020,Mon Jun 01 11:48:53 PDT 2020,,,,19,0% (0/0),0% (0/0),0% (0/0),https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150200_r2_w4_2020-02-22_16-30-08.jpg,2,,False,"[{""height"":26,""label"":""Car"",""left"":191,""top"":194,""width"":31}]",576,720,,Incorrect classification of Image #1. Task rejected due to one of the following reasons: 1. Not all objects on the image are selected with bounding boxes (including parked and small vehicles). 2. Bounding box is not tight around the object. For more annotation details please reference Task Instruction.
3WJGKMRWWMKTHIFYFCWFYJLWECFDC9,3GUTVN2B1LSBQEZ7QS99QQAWCHJYUD,Draw bounding boxes around the requested items on the street camera images,"Draw bounding boxes around the object of following classes: 'Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Bicycle', 'Tractor', 'Pedestrian'","bounding box, camera",$0.01,Mon May 25 11:19:54 PDT 2020,1,BatchId:4052431;OriginalHitTemplateId:928390838;,3600,604800,Mon Jun 01 11:19:54 PDT 2020,,,3M23Y66PO7ICPAM8SEJ2W2B8YRG6SR,A1M2NBFB7EX8I0,Submitted,Mon May 25 11:46:34 PDT 2020,Mon May 25 11:47:52 PDT 2020,Mon Jun 01 11:47:52 PDT 2020,,,,78,0% (0/0),0% (0/0),0% (0/0),https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150309_r0_w0_2020-03-22_07-58-14.jpg,2,,False,[],576,704,x,
3X4Q1O9UCLXE9YBRE42KTR5HHFV7O7,3GUTVN2B1LSBQEZ7QS99QQAWCHJYUD,Draw bounding boxes around the requested items on the street camera images,"Draw bounding boxes around the object of following classes: 'Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Bicycle', 'Tractor', 'Pedestrian'","bounding box, camera",$0.01,Mon May 25 11:19:49 PDT 2020,1,BatchId:4052431;OriginalHitTemplateId:928390838;,3600,604800,Mon Jun 01 11:19:49 PDT 2020,,,30LSNF239Z6ZDV0B00DL2NO99OB2ID,A1M2NBFB7EX8I0,Submitted,Mon May 25 11:40:56 PDT 2020,Mon May 25 11:41:24 PDT 2020,Mon Jun 01 11:41:24 PDT 2020,,,,28,0% (0/0),0% (0/0),0% (0/0),https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150301_r3_w0_2020-04-29_13-55-18.jpg,2,,False,"[{""height"":8,""label"":""Car"",""left"":485,""top"":63,""width"":10}]",576,704,x,
3BAKUKE4ALN3VPO5HG2FMCJ9PGF1RD,3GUTVN2B1LSBQEZ7QS99QQAWCHJYUD,Draw bounding boxes around the requested items on the street camera images,"Draw bounding boxes around the object of following classes: 'Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Bicycle', 'Tractor', 'Pedestrian'","bounding box, camera",$0.01,Mon May 25 11:19:58 PDT 2020,1,BatchId:4052431;OriginalHitTemplateId:928390838;,3600,604800,Mon Jun 01 11:19:58 PDT 2020,,,3M23Y66PO7ICPAM8SEJ2W2B8YRH6SS,AUYKC1NB9YIRG,Submitted,Mon May 25 11:53:05 PDT 2020,Mon May 25 11:53:13 PDT 2020,Mon Jun 01 11:53:13 PDT 2020,,,,8,0% (0/0),0% (0/0),0% (0/0),https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150302_r0_w0_2020-04-27_13-55-45.jpg,2,,False,[],576,704,x,
3P6ENY9P8D716160TIBR07YPJ9SIHP,3GUTVN2B1LSBQEZ7QS99QQAWCHJYUD,Draw bounding boxes around the requested items on the street camera images,"Draw bounding boxes around the object of following classes: 'Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Bicycle', 'Tractor', 'Pedestrian'","bounding box, camera",$0.01,Mon May 25 11:19:54 PDT 2020,1,BatchId:4052431;OriginalHitTemplateId:928390838;,3600,604800,Mon Jun 01 11:19:54 PDT 2020,,,3M1CVSFP65G1ZWJYQNB9H7YTCMOAQZ,A2RKUDGK5PQ44X,Submitted,Mon May 25 12:00:32 PDT 2020,Mon May 25 12:00:36 PDT 2020,Mon Jun 01 12:00:36 PDT 2020,,,,4,0% (0/0),0% (0/0),0% (0/0),https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150309_r0_w0_2020-03-22_13-58-14.jpg,2,,False,[],576,704,x,
37SQU136WBZF2KPOJMN0GL1WLIL11H,3GUTVN2B1LSBQEZ7QS99QQAWCHJYUD,Draw bounding boxes around the requested items on the street camera images,"Draw bounding boxes around the object of following classes: 'Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Bicycle', 'Tractor', 'Pedestrian'","bounding box, camera",$0.01,Mon May 25 11:19:49 PDT 2020,1,BatchId:4052431;OriginalHitTemplateId:928390838;,3600,604800,Mon Jun 01 11:19:49 PDT 2020,,,3TVSS0C0E6BBYPET8W1W4167OCLTW2,A3BWT1FQEZUN8C,Submitted,Mon May 25 11:39:28 PDT 2020,Mon May 25 11:39:59 PDT 2020,Mon Jun 01 11:39:59 PDT 2020,,,,31,0% (0/0),0% (0/0),0% (0/0),https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150301_r3_w4_2020-03-01_07-58-01.jpg,2,,False,"[{""height"":17,""label"":""Car"",""left"":454,""top"":98,""width"":18}]",576,704,x,
3BPP3MA3UGVRCSN4OK0Y7KT48XULEQ,3GUTVN2B1LSBQEZ7QS99QQAWCHJYUD,Draw bounding boxes around the requested items on the street camera images,"Draw bounding boxes around the object of following classes: 'Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Bicycle', 'Tractor', 'Pedestrian'","bounding box, camera",$0.01,Mon May 25 11:19:58 PDT 2020,1,BatchId:4052431;OriginalHitTemplateId:928390838;,3600,604800,Mon Jun 01 11:19:58 PDT 2020,,,3LEP4MGT3LBCTXKLRF5LCJB0BPLDBT,A2DJUEEP4RUC0J,Submitted,Mon May 25 12:09:32 PDT 2020,Mon May 25 12:09:37 PDT 2020,Mon Jun 01 12:09:37 PDT 2020,,,,5,0% (0/0),0% (0/0),0% (0/0),https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150302_r0_w0_2020-04-27_19-55-44.jpg,2,,False,[],576,704,x,
3TZ0XG8CCYVF2PC4MKB8A16NX0F89H,3GUTVN2B1LSBQEZ7QS99QQAWCHJYUD,Draw bounding boxes around the requested items on the street camera images,"Draw bounding boxes around the object of following classes: 'Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Bicycle', 'Tractor', 'Pedestrian'","bounding box, camera",$0.01,Mon May 25 11:19:54 PDT 2020,1,BatchId:4052431;OriginalHitTemplateId:928390838;,3600,604800,Mon Jun 01 11:19:54 PDT 2020,,,3OONKJ5DKHU3XUBAHOJ1NDNZF3NOBW,A2519LCLPN7Y6I,Submitted,Mon May 25 11:43:32 PDT 2020,Mon May 25 11:46:29 PDT 2020,Mon Jun 01 11:46:29 PDT 2020,,,,177,0% (0/0),0% (0/0),0% (0/0),https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150309_r0_w0_2020-03-22_19-58-14.jpg,2,,False,[],576,704,x,
3AFT28WXMJDBYISNXV6HKGVQVV6IOD,3GUTVN2B1LSBQEZ7QS99QQAWCHJYUD,Draw bounding boxes around the requested items on the street camera images,"Draw bounding boxes around the object of following classes: 'Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Bicycle', 'Tractor', 'Pedestrian'","bounding box, camera",$0.01,Mon May 25 11:19:58 PDT 2020,1,BatchId:4052431;OriginalHitTemplateId:928390838;,3600,604800,Mon Jun 01 11:19:58 PDT 2020,,,3FTYUGLFSZWA4H3CQ5E89XB81TZD5S,A1YZRW3T6NBEFK,Submitted,Mon May 25 12:09:24 PDT 2020,Mon May 25 12:09:33 PDT 2020,Mon Jun 01 12:09:33 PDT 2020,,,,9,0% (0/0),0% (0/0),0% (0/0),https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150302_r0_w0_2020-04-28_01-55-44.jpg,2,,False,[],576,704,x,
3J06WJ78IRVBA8LKXEREUXFSZQYVVO,3GUTVN2B1LSBQEZ7QS99QQAWCHJYUD,Draw bounding boxes around the requested items on the street camera images,"Draw bounding boxes around the object of following classes: 'Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Bicycle', 'Tractor', 'Pedestrian'","bounding box, camera",$0.01,Mon May 25 11:19:49 PDT 2020,1,BatchId:4052431;OriginalHitTemplateId:928390838;,3600,604800,Mon Jun 01 11:19:49 PDT 2020,,,33SA9F9TR25996WWI1C15F66L22WEJ,A3DYMH4JB39T46,Submitted,Mon May 25 12:00:55 PDT 2020,Mon May 25 12:01:02 PDT 2020,Mon Jun 01 12:01:02 PDT 2020,,,,7,0% (0/0),0% (0/0),0% (0/0),https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150301_r3_w4_2020-04-15_01-58-01.jpg,2,,False,[],576,704,x,
30Z7M1Q8V2VT78M9EQP86WH73IX8AW,3GUTVN2B1LSBQEZ7QS99QQAWCHJYUD,Draw bounding boxes around the requested items on the street camera images,"Draw bounding boxes around the object of following classes: 'Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Bicycle', 'Tractor', 'Pedestrian'","bounding box, camera",$0.01,Mon May 25 11:19:54 PDT 2020,1,BatchId:4052431;OriginalHitTemplateId:928390838;,3600,604800,Mon Jun 01 11:19:54 PDT 2020,,,3LBXNTKX0W673AA5KVS1FKJ237P9XC,A2519LCLPN7Y6I,Submitted,Mon May 25 11:43:29 PDT 2020,Mon May 25 11:45:13 PDT 2020,Mon Jun 01 11:45:13 PDT 2020,,,,104,0% (0/0),0% (0/0),0% (0/0),https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150309_r0_w0_2020-03-23_01-58-14.jpg,2,,False,[],576,704,x,
3M67TQBQRLZTLD5JJIVM6SCINOFA9N,3GUTVN2B1LSBQEZ7QS99QQAWCHJYUD,Draw bounding boxes around the requested items on the street camera images,"Draw bounding boxes around the object of following classes: 'Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Bicycle', 'Tractor', 'Pedestrian'","bounding box, camera",$0.01,Mon May 25 11:19:49 PDT 2020,1,BatchId:4052431;OriginalHitTemplateId:928390838;,3600,604800,Mon Jun 01 11:19:49 PDT 2020,,,3R0T90IZ1XNYFMMI752OTOKF62VGC7,A1M2NBFB7EX8I0,Submitted,Mon May 25 11:38:00 PDT 2020,Mon May 25 11:38:29 PDT 2020,Mon Jun 01 11:38:29 PDT 2020,,,,29,0% (0/0),0% (0/0),0% (0/0),https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150301_r5_w5_2020-04-03_01-58-01.jpg,2,,False,"[{""height"":12,""label"":""Car"",""left"":469,""top"":69,""width"":18}]",576,704,x,
